00	00	00	00	00	00	7C	0F
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
00	00	00	00	00	00	A1	2D
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
00	00	00	00	10	B5	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
00	00	00	00	11	B5	32	05
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
04	F4	00	00	00	00	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
00	00	00	00	00	00	A3	1F
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
00	00	00	00	11	B5	32	05
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
00	00	00	00	0E	91	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0D	DB	00	00	00	00	32	05
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
00	00	00	00	00	00	8B	0F
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
00	00	00	00	10	B5	32	23
0	0	0	0	0	0	32	5
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	32
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	14
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	0	0	0	0	0	32	23
0	76	0	0	0	76	32	1A
0	92	0	0	0	92	32	1E
0	92	0	0	0	92	32	3C
0	C5	0	0	0	C5	32	3
0	C5	0	0	0	C5	32	21
0	C5	0	0	0	C5	32	3
0	D0	0	0	0	D0	32	29
0	D0	0	0	0	D0	32	B
0	D0	0	0	0	D0	32	29
0	DF	0	0	0	DF	32	D
0	E6	0	0	0	E6	32	D
0	DF	0	0	0	DF	32	2B
0	E6	0	0	0	E6	32	2B
0	E6	0	0	0	E6	32	D
0	F1	0	0	0	F1	32	23
0	F1	0	0	0	F1	32	5
0	F6	0	0	0	F6	32	29
0	F6	0	0	0	F6	32	B
0	F6	0	0	0	F6	32	29
0	FE	0	0	0	FE	32	B
0	FE	0	0	0	FE	32	29
1	5	0	0	1	5	32	9
1	5	0	0	1	5	32	27
1	7	0	0	1	7	32	14
1	7	0	0	1	7	32	5
1	7	0	0	1	7	32	23
1	F	0	0	1	F	32	23
1	F	0	0	1	F	32	5
1	10	0	0	1	10	32	2F
1	10	0	0	1	10	32	1
1	14	0	0	1	14	32	27
1	14	0	0	1	14	32	18
1	14	0	0	1	14	32	9
1	14	0	0	1	14	32	27
1	1A	0	0	1	1A	32	D
1	1A	0	0	1	1A	32	2B
1	1E	0	0	1	1E	32	14
1	1E	0	0	1	1E	32	5
1	21	0	0	1	21	32	3A
1	1E	0	0	1	1E	32	23
1	21	0	0	1	21	32	2B
1	25	0	0	1	25	32	5
1	25	0	0	1	25	32	23
1	28	0	0	1	28	32	F
1	28	0	0	1	28	32	2D
1	2A	0	0	1	2A	32	B
1	2A	0	0	1	2A	32	29
1	2D	0	0	1	2D	32	5
1	2D	0	0	1	2D	32	23
1	2D	0	0	1	2D	32	5
1	2F	0	0	1	2F	32	3E
1	2F	0	0	1	2F	32	2F
1	31	0	0	1	31	32	29
1	31	0	0	1	31	32	B
1	32	0	0	1	32	32	27
1	32	0	0	1	32	32	9
1	34	0	0	1	34	32	23
1	37	0	0	1	37	32	1E
1	34	0	0	1	34	32	5
1	37	0	0	1	37	32	2D
1	38	0	0	1	38	32	1C
1	37	0	0	1	37	32	F
1	38	0	0	1	38	32	2B
1	38	0	0	1	38	32	D
1	3C	0	0	1	3C	32	23
1	3C	0	0	1	3C	32	5
1	3B	0	0	1	3B	32	25
1	3B	0	0	1	3B	32	7
1	3D	0	0	1	3D	32	21
1	3D	0	0	1	3D	32	30
1	3C	0	0	1	3C	32	23
1	3C	0	0	1	3C	32	5
1	3D	0	0	1	3D	32	21
1	3E	0	0	1	3E	32	2F
1	3F	0	0	1	3F	32	2D
1	3F	0	0	1	3F	32	F
1	40	0	0	1	40	32	29
1	40	0	0	1	40	32	B
1	40	0	0	1	40	32	29
1	40	0	0	1	40	32	B
